Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2024-12-17,1022.4520874023438,1032.713472751102,1011.7814932988647,1029.0786521960877,990400
2024-12-18,994.2698974609375,1033.931563096432,992.9641171074111,1022.4520681819741,864900
2024-12-19,990.4012451171875,1014.3249097427681,989.0564471369814,1013.9741083943711,796300
2024-12-20,1002.44580078125,1010.3197383598736,976.4172696339293,981.9329039055639,2079800
2024-12-23,1013.1749267578125,1014.7926098273601,997.2518292770822,999.7173119816521,488100
2024-12-24,1027.9188232421875,1027.9188232421875,1010.222212164257,1015.0653875096106,276600
2024-12-26,1027.3829345703125,1030.511002062992,1018.3396600445867,1018.3396600445867,292100
2024-12-27,1017.540771484375,1028.5133951919406,1013.7207363034788,1021.2632627158323,337100
2024-12-30,1001.218017578125,1009.618097361261,995.4197439978743,1006.460766516483,591700
2024-12-31,998.9572143554688,1007.7471136961519,993.5293099549152,1004.5118664113503,619400
2025-01-02,991.4439086914062,1005.7688317282522,986.1816507951668,1003.7224311452785,604500
2025-01-03,994.7864379882812,997.8755477860788,984.232718031191,996.092218385702,469000
2025-01-06,986.9027709960938,1003.1475255440486,985.6846612387615,999.4834418775105,616200
2025-01-07,955.7387084960938,986.1816992611508,953.2927344883605,985.2072114160311,970500
2025-01-08,960.9423828125,965.0254890184834,951.1487924503529,955.2318986563364,778500
2025-01-10,931.259521484375,956.9957177256335,923.9703124047682,954.7933658142182,908200
2025-01-13,930.6456298828125,932.8284731004588,919.273373586976,922.1091069953609,794100
2025-01-14,938.597412109375,944.8633616223941,933.5982848602388,939.7180968878191,1058100
2025-01-15,987.33154296875,999.2884678406247,965.7174106823633,993.7534437469443,1140100
2025-01-16,970.3169555664062,990.605798530398,957.122412276639,990.605798530398,883800
2025-01-17,979.3212890625,986.9709945650525,971.574099092326,975.3648709406448,1085800
2025-01-21,986.2693481445312,1000.7501625781588,978.1128308325748,988.1501023934202,671600
2025-01-22,980.666015625,987.9551648662986,972.7823836607204,986.6493251281245,570300
2025-01-23,991.7654418945312,991.8434175717648,975.2966338903074,978.3467854386629,645300
2025-01-24,994.4161376953125,999.8245333632234,987.2926338961826,987.2926338961826,731300
2025-01-27,1003.6639404296875,1004.6092840331613,979.0581821536638,984.2327101616305,662500
2025-01-28,1024.3814697265625,1028.7861733659156,1000.8476858550307,1003.4105933820337,1083000
2025-01-29,1025.7554931640625,1039.6126798375205,1018.6418042615003,1020.3958107642056,808600
2025-01-30,1044.1832275390625,1050.7415116579243,1032.3041589329234,1041.9223491388034,532100
2025-01-31,1048.0615234375,1056.5590276489806,1041.4934858428994,1046.6874624700781,957600
2025-02-03,987.8870239257812,1029.58539565759,980.9486754309014,1027.5778936568083,1502200
2025-02-04,989.748291015625,993.4903504825224,978.3857889989727,985.7334058827552,931100
2025-02-05,988.6178588867188,1001.334972076298,980.2469826347395,993.977541709663,710200
2025-02-06,980.9388427734375,997.6805349869675,979.360177394982,994.3185403928451,688500
2025-02-07,966.7308959960938,989.9919159934401,965.8636470212358,983.0243636198212,731700
2025-02-10,960.406494140625,970.9212561679296,951.8699710095336,969.6154162711659,683700
2025-02-11,962.9888305664062,964.2166946786435,948.7612733732292,954.9980189206511,884900
2025-02-12,948.8685302734375,955.8653454893683,941.2382742008914,950.1645562138741,562900
2025-02-13,955.2904052734375,956.9470464755668,945.5163232935032,954.0625410944709,480500
2025-02-14,949.0731811523438,953.6825490838661,943.6745399269996,950.1256446741354,965200
2025-02-18,952.91259765625,952.9223520504439,934.6019938477684,944.4150928409631,1048500
2025-02-19,961.1763916015625,964.4506565691365,942.2128362444953,946.2277215095486,760300
2025-02-20,964.1387939453125,966.0293027537354,949.1706748416449,961.3322641786225,769700
2025-02-21,949.3655395507812,967.871114073734,946.2374715692071,967.169451882172,1254000
2025-02-24,928.4920043945312,957.2199464351261,923.9216540343015,950.4666933462646,1141500
2025-02-25,933.569091796875,941.4721737918079,921.7290409185745,933.5106249064298,1004000
2025-02-26,929.437255859375,942.4368899130671,927.9852785416402,932.0975885427946,614300
2025-02-27,920.7837524414062,945.2433713895505,919.4292001823129,934.6311854243289,675200
2025-02-28,952.834716796875,955.4657862942433,917.9772688958514,919.1174029765787,1412300
2025-03-03,941.813232421875,965.512783783913,934.3779449362942,954.8421895381937,767000
2025-03-04,927.5078125,939.9715507474184,909.5285584132691,928.0632777377102,1040000
2025-03-05,943.4406127929688,944.9217937722461,923.6682176878356,939.4062191125133,837800
2025-03-06,935.157470703125,944.2884164750141,924.5257756789248,933.198740742079,698000
2025-03-07,927.7991333007812,933.7858014927473,900.4331219530773,933.7858014927473,1180800
2025-03-10,896.7785034179688,912.9649403141505,883.3257673589809,899.5611228604484,1069500
2025-03-11,891.9871826171875,904.3327308934123,886.6766437024672,893.7116530639717,963100
2025-03-12,891.6834106445312,904.8814458005677,885.2950480435044,901.4226973976527,630200
2025-03-13,882.27734375,895.0540100047874,880.1217556296247,894.5837216158671,656600
2025-03-14,909.9470825195312,910.3389695712881,889.5866574255058,896.5433253744945,623600
2025-03-17,938.6554565429688,941.5360925908556,914.5227963363592,918.2068816006168,922300
2025-03-18,939.2628784179688,945.0927438710829,936.705595692359,938.2928787498197,1086200
2025-03-19,937.9010009765625,946.4939308521139,931.7968201245966,940.3015410225963,1086700
2025-03-20,934.9027709960938,942.2121554232339,930.3467026583423,933.4526752416303,667900
2025-03-21,932.511962890625,937.0289198987236,919.2257785740098,928.8573008753078,5211600
2025-03-24,944.0443725585938,953.3427346513781,937.6756248454325,941.2519455592853,640000
2025-03-25,953.8228759765625,957.5461918893851,942.4375189236393,950.8834538155112,566700
2025-03-26,948.6885986328125,960.4071153221618,944.5342253015764,955.312105465806,667600
2025-03-27,948.394775390625,957.0758545858905,938.1655837614729,946.0138505893609,479100
2025-03-28,927.5836181640625,948.1105938406295,926.6724045167149,946.7290320055552,568800
2025-03-31,927.3680419921875,930.1996995878642,901.863687755309,914.7481185331535,1195500
2025-04-01,925.0164794921875,938.0479044379929,912.602278118207,926.80948376798,668600
2025-04-02,942.4178466796875,946.4546478298377,915.1694090148287,915.1694090148287,490300
2025-04-03,869.72607421875,909.4670605046948,869.2459183520314,900.011895046554,903000
2025-04-04,806.0090942382812,843.1438156538914,794.7804808019939,835.6580733630332,1615100
2025-04-07,800.9924926757812,829.1325305021684,758.1161143250969,773.6852671592334,1654100
2025-04-08,799.2484130859375,839.498915277639,788.7449071273729,832.1503602422907,1812200
2025-04-09,878.965576171875,886.6374245063582,783.0130515397776,784.3749382781683,1821500
2025-04-10,841.43896484375,862.6321423046904,816.2774600642841,861.7307363087573,1235600
2025-04-11,861.0350952148438,870.6077719524568,823.5280427425272,831.0431480534963,963000
2025-04-14,871.9794921875,881.8265432937421,861.8287032195642,879.1516885826119,970300
2025-04-15,870.5000610351562,882.5614873516791,868.3346652213706,870.9507939537262,516200
2025-04-16,848.2975463867188,868.9910706438673,837.9507244554561,863.4453281404358,591500
2025-04-17,858.095703125,872.1559145688802,848.679709113472,853.4611737291157,1034300
2025-04-21,836.7554321289062,852.4323488901035,828.7406156110671,849.4929269973791,644400
2025-04-22,869.3046264648438,870.5293856214934,847.0532403805572,852.3539716973518,600700
2025-04-23,874.5172119140625,910.2410086590818,870.8135713077695,890.8114125798717,553100
2025-04-24,897.75830078125,898.1992260535627,874.8797630553754,877.4174904296588,619700
2025-04-25,889.361328125,899.7277065419706,881.1995162262227,894.8090545511835,444400
2025-04-28,895.2891845703125,904.8717294384944,887.9308215884571,887.9308215884571,685200
2025-04-29,901.9322509765625,903.0884164348056,886.7746006785363,892.4967017255062,392300
2025-04-30,895.7986450195312,897.3859280849765,875.8889532104272,887.6662562688452,1028900
2025-05-01,897.6406860351562,905.2243850689289,887.617216557886,894.5249059563105,451700
2025-05-02,910.4369506835938,916.2765638894122,905.6554862986804,912.6120941737013,822500
2025-05-05,901.9420776367188,914.8461235346017,901.608916828583,904.3033870083289,384100
2025-05-06,896.4943237304688,905.1166764585068,888.2639776755634,892.1048058345192,482900
